 244 (3, 4, 5, 6, 7, 9, 10, 12)
 244 (3, 5, 6, 8, 9, 10, 11, 12)
 245 (0, 1, 2, 3, 4, 9, 10, 12)
 245 (0, 1, 2, 3, 5, 6, 11, 15)
 245 (0, 1, 2, 3, 5, 6, 8, 12)
 245 (0, 1, 2, 3, 7, 9, 10, 15)
 245 (0, 1, 3, 4, 6, 8, 10, 12)
 245 (0, 1, 3, 6, 7, 10, 11, 15)
 245 (0, 1, 5, 6, 7, 9, 12, 13)
 245 (0, 1, 5, 9, 10, 11, 12, 13)
 245 (0, 2, 3, 4, 5, 8, 9, 12)
 245 (0, 2, 3, 5, 7, 9, 11, 15)
 245 (0, 2, 5, 6, 7, 10, 12, 14)
 245 (0, 2, 6, 9, 10, 11, 12, 14)
 245 (0, 3, 4, 5, 6, 7, 10, 14)
 245 (0, 3, 4, 5, 6, 7, 9, 13)
 245 (0, 3, 5, 8, 9, 10, 11, 13)
 245 (0, 3, 6, 8, 9, 10, 11, 14)
 245 (0, 4, 5, 8, 9, 12, 14, 15)
 245 (0, 4, 6, 8, 10, 12, 13, 15)
 245 (0, 4, 9, 10, 12, 13, 14, 15)
 245 (0, 5, 6, 8, 12, 13, 14, 15)
 245 (1, 3, 4, 5, 6, 9, 13, 15)
 245 (1, 3, 5, 8, 9, 10, 13, 15)
 245 (1, 4, 5, 6, 7, 9, 12, 15)
 245 (1, 5, 8, 9, 10, 11, 12, 15)
 245 (2, 3, 4, 5, 6, 10, 14, 15)
 245 (2, 3, 6, 8, 9, 10, 14, 15)
 245 (2, 4, 5, 6, 7, 10, 12, 15)
 245 (2, 6, 8, 9, 10, 11, 12, 15)
 245 (3, 5, 6, 11, 12, 13, 14, 15)
 245 (3, 5, 7, 9, 11, 12, 14, 15)
 245 (3, 6, 7, 10, 11, 12, 13, 15)
 245 (3, 7, 9, 10, 12, 13, 14, 15)
 246 (0, 1, 3, 4, 6, 10, 11, 15)
 246 (0, 1, 3, 6, 7, 8, 10, 15)
 246 (0, 1, 4, 9, 10, 12, 14, 15)
 246 (0, 1, 5, 6, 7, 9, 12, 14)
 246 (0, 1, 5, 6, 8, 12, 14, 15)
 246 (0, 1, 5, 9, 10, 11, 12, 14)
 246 (0, 2, 3, 4, 5, 9, 11, 12)
 246 (0, 2, 3, 4, 5, 9, 11, 15)
 246 (0, 2, 3, 5, 7, 8, 9, 12)
 246 (0, 2, 3, 5, 7, 8, 9, 15)
 246 (0, 2, 4, 9, 10, 12, 13, 15)
 246 (0, 2, 5, 6, 7, 10, 12, 13)
 246 (0, 2, 5, 6, 8, 12, 13, 15)
 246 (0, 2, 6, 9, 10, 11, 12, 13)
 246 (0, 3, 4, 5, 6, 10, 11, 14)
 246 (0, 3, 4, 5, 6, 9, 11, 13)
 246 (0, 3, 4, 5, 9, 10, 11, 13)
 246 (0, 3, 4, 6, 9, 10, 11, 14)
 246 (0, 3, 5, 6, 7, 8, 10, 14)
 246 (0, 3, 5, 6, 7, 8, 9, 13)
 246 (0, 3, 5, 7, 8, 9, 10, 13)
 246 (0, 3, 6, 7, 8, 9, 10, 14)
 246 (1, 3, 4, 5, 6, 9, 14, 15)
 246 (1, 3, 5, 6, 11, 12, 14, 15)
 246 (1, 3, 5, 8, 9, 10, 14, 15)
 246 (1, 3, 7, 9, 10, 12, 14, 15)
 246 (2, 3, 4, 5, 6, 10, 13, 15)
 246 (2, 3, 5, 6, 11, 12, 13, 15)
 246 (2, 3, 6, 8, 9, 10, 13, 15)
 246 (2, 3, 7, 9, 10, 12, 13, 15)
 254 (0, 1, 2, 3, 5, 6, 12, 15)
 254 (0, 1, 2, 3, 9, 10, 12, 15)
 254 (0, 1, 5, 6, 9, 10, 12, 13)
 254 (0, 2, 5, 6, 9, 10, 12, 14)
 254 (0, 3, 4, 5, 6, 7, 9, 10)
 254 (0, 3, 4, 5, 8, 9, 12, 15)
 254 (0, 3, 4, 6, 8, 10, 12, 15)
 254 (0, 3, 5, 6, 12, 13, 14, 15)
 254 (0, 3, 5, 6, 8, 9, 10, 11)
 254 (0, 3, 5, 7, 9, 11, 12, 15)
 254 (0, 3, 6, 7, 10, 11, 12, 15)
 254 (0, 3, 9, 10, 12, 13, 14, 15)
 254 (1, 3, 5, 6, 9, 10, 13, 15)
 254 (2, 3, 5, 6, 9, 10, 14, 15)
 254 (4, 5, 6, 7, 9, 10, 12, 15)
 254 (5, 6, 8, 9, 10, 11, 12, 15)
 255 (0, 1, 3, 6, 9, 12, 14, 15)
 255 (0, 1, 5, 6, 9, 10, 14, 15)
 255 (0, 2, 3, 5, 10, 12, 13, 15)
 255 (0, 2, 5, 6, 9, 10, 13, 15)
 255 (0, 3, 4, 6, 9, 11, 12, 15)
 255 (0, 3, 6, 7, 8, 9, 12, 15)
 255 (0, 4, 5, 6, 9, 10, 11, 15)
 255 (0, 5, 6, 7, 8, 9, 10, 15)
 255 (3, 4, 5, 6, 9, 10, 11, 12)
 255 (3, 5, 6, 7, 8, 9, 10, 12)




